Date,Q (ft3/s),
11/29/2015,"542,000",
11/30/2015,"547,000",
12/1/2015,"554,000",
12/2/2015,"569,000",
12/3/2015,"592,000",
12/4/2015,"617,000",
12/5/2015,"637,000",
12/6/2015,"658,000",
12/7/2015,"679,000",
12/8/2015,"700,000",
12/9/2015,"720,000",
12/10/2015,"742,000",
12/11/2015,"759,000",
12/12/2015,"777,000",
12/13/2015,"795,000",
12/14/2015,"812,000",
12/15/2015,"818,000",
12/16/2015,"819,000",
12/17/2015,"816,000",
12/18/2015,"809,000",
12/19/2015,"803,000",
12/20/2015,"797,000",
12/21/2015,"789,000",
12/22/2015,"784,000",
12/23/2015,"782,000",
12/24/2015,"776,000",
12/25/2015,"772,000",
12/26/2015,"774,000",
12/27/2015,"784,000",
12/28/2015,"796,000",
12/29/2015,"806,000",
12/30/2015,"821,000",
12/31/2015,"837,000",
1/1/2016,"861,000",
1/2/2016,"887,000",
1/3/2016,"918,000",
1/4/2016,"953,000",
1/5/2016,"991,000",
1/6/2016,"1,030,000",
1/7/2016,"1,070,000",
1/8/2016,"1,110,000",
1/9/2016,"1,150,000",
1/10/2016,"1,190,000",
1/11/2016,"1,220,000",
1/12/2016,"1,250,000",
1/13/2016,"1,270,000",
1/14/2016,"1,290,000",
1/15/2016,"1,310,000",
1/16/2016,"1,330,000",
1/17/2016,"1,330,000",
1/18/2016,"1,330,000",
1/19/2016,"1,330,000",
1/20/2016,"1,330,000",
1/21/2016,"1,330,000",
1/22/2016,"1,330,000",
1/23/2016,"1,320,000",
1/24/2016,"1,310,000",
1/25/2016,"1,290,000",
1/26/2016,"1,270,000",
1/27/2016,"1,240,000",
1/28/2016,"1,210,000",
1/29/2016,"1,170,000",
1/30/2016,"1,120,000",
1/31/2016,"1,070,000",
2/1/2016,"1,030,000",
2/2/2016,"995,000",
2/3/2016,"974,000",
2/4/2016,"943,000",
2/5/2016,"907,000",
2/6/2016,"868,000",
2/7/2016,"832,000",
2/8/2016,"802,000",
2/9/2016,"775,000",
2/10/2016,"755,000",
2/11/2016,"746,000",
2/12/2016,"745,000",
2/13/2016,"748,000",
2/14/2016,"750,000",
2/15/2016,"762,000",
2/16/2016,"778,000",
2/17/2016,"786,000",
2/18/2016,"787,000",
2/19/2016,"786,000",
2/20/2016,"777,000",
2/21/2016,"759,000",
2/22/2016,"732,000",
2/23/2016,"709,000",
2/24/2016,"691,000",
2/25/2016,"673,000",
2/26/2016,"668,000",
2/27/2016,"669,000",
2/28/2016,"676,000",
2/29/2016,"689,000",
3/1/2016,"702,000",
3/2/2016,"716,000",
3/3/2016,"724,000",
3/4/2016,"737,000",
3/5/2016,"749,000",
3/6/2016,"763,000",
3/7/2016,"776,000",
3/8/2016,"788,000",
3/9/2016,"802,000",
3/10/2016,"824,000",
3/11/2016,"868,000",
3/12/2016,"907,000",
3/13/2016,"944,000",
3/14/2016,"972,000",
3/15/2016,"995,000",
3/16/2016,"1,020,000",
3/17/2016,"1,040,000",
3/18/2016,"1,060,000",
3/19/2016,"1,090,000",
3/20/2016,"1,100,000",
3/21/2016,"1,110,000",
3/22/2016,"1,110,000",
3/23/2016,"1,100,000",
3/24/2016,"1,090,000",
3/25/2016,"1,090,000",
3/26/2016,"1,090,000",
3/27/2016,"1,080,000",
3/28/2016,"1,070,000",
3/29/2016,"1,060,000",
3/30/2016,"1,040,000",
3/31/2016,"1,030,000",
4/1/2016,"1,010,000",
4/2/2016,"990,000",
4/3/2016,"958,000",
4/4/2016,"929,000",
4/5/2016,"901,000",
4/6/2016,"878,000",
4/7/2016,"861,000",
4/8/2016,"849,000",
4/9/2016,"839,000",
4/10/2016,"832,000",
4/11/2016,"828,000",
4/12/2016,"824,000",
4/13/2016,"821,000",
4/14/2016,"813,000",
4/15/2016,"808,000",
4/16/2016,"798,000",
4/17/2016,"787,000",
4/18/2016,"775,000",
4/19/2016,"756,000",
4/20/2016,"744,000",
4/21/2016,"745,000",
4/22/2016,"747,000",
4/23/2016,"745,000",
4/24/2016,"747,000",
4/25/2016,"747,000",
4/26/2016,"746,000",
4/27/2016,"743,000",
4/28/2016,"736,000",
4/29/2016,"725,000",
4/30/2016,"707,000",
5/1/2016,"695,000",
5/2/2016,"681,000",
5/3/2016,"670,000",
5/4/2016,"668,000",
5/5/2016,"670,000",
5/6/2016,"682,000",
5/7/2016,"697,000",
5/8/2016,"715,000",
5/9/2016,"738,000",
5/10/2016,"762,000",
5/11/2016,"777,000",
5/12/2016,"788,000",
5/13/2016,"800,000",
5/14/2016,"801,000",
5/15/2016,"810,000",
5/16/2016,"811,000",
5/17/2016,"820,000",
5/18/2016,"819,000",
5/19/2016,"817,000",
5/20/2016,"816,000",
5/21/2016,"809,000",
5/22/2016,"805,000",
5/23/2016,"803,000",
5/24/2016,"800,000",
5/25/2016,"792,000",
5/26/2016,"784,000",
5/27/2016,"774,000",
5/28/2016,"762,000",
5/29/2016,"751,000",
5/30/2016,"741,000",
5/31/2016,"732,000",
6/1/2016,"725,000",
6/2/2016,"721,000",
6/3/2016,"723,000",
6/4/2016,"728,000",
6/5/2016,"730,000",
6/6/2016,"728,000",
6/7/2016,"729,000",
6/8/2016,"728,000",
6/9/2016,"725,000",
6/10/2016,"720,000",
6/11/2016,"711,000",
6/12/2016,"697,000",
6/13/2016,"679,000",
6/14/2016,"662,000",
6/15/2016,"648,000",
6/16/2016,"632,000",
6/17/2016,"616,000",
6/18/2016,"600,000",
6/19/2016,"583,000",
6/20/2016,"568,000",
6/21/2016,"555,000",
6/22/2016,"540,000",
6/23/2016,"523,000",
6/24/2016,"507,000",
6/25/2016,"494,000",
6/26/2016,"485,000",
6/27/2016,"472,000",
6/28/2016,"463,000",
6/29/2016,"458,000",
6/30/2016,"452,000",
7/1/2016,"444,000",
7/2/2016,"440,000",
7/3/2016,"444,000",
7/4/2016,"449,000",
7/5/2016,"454,000",
7/6/2016,"460,000",
7/7/2016,"463,000",
7/8/2016,"458,000",
7/9/2016,"446,000",
7/10/2016,"436,000",
7/11/2016,"427,000",
7/12/2016,"428,000",
7/13/2016,"444,000",
7/14/2016,"472,000",
7/15/2016,"500,000",
7/16/2016,"520,000",
7/17/2016,"529,000",
7/18/2016,"534,000",
7/19/2016,"532,000",
7/20/2016,"522,000",
7/21/2016,"513,000",
7/22/2016,"496,000",
7/23/2016,"477,000",
7/24/2016,"461,000",
7/25/2016,"447,000",
7/26/2016,"435,000",
7/27/2016,"421,000",
7/28/2016,"402,000",
7/29/2016,"387,000",
7/30/2016,"381,000",
7/31/2016,"383,000",
8/1/2016,"387,000",
8/2/2016,"395,000",
8/3/2016,"404,000",
8/4/2016,"410,000",
8/5/2016,"418,000",
8/6/2016,"424,000",
8/7/2016,"427,000",
8/8/2016,"432,000",
8/9/2016,"438,000",
8/10/2016,"445,000",
8/11/2016,"455,000",
8/12/2016,"490,000",
8/13/2016,"569,000",
8/14/2016,"541,000",
8/15/2016,"501,000",
8/16/2016,"479,000",
8/17/2016,"469,000",
8/18/2016,"464,000",
8/19/2016,"461,000",
8/20/2016,"461,000",
8/21/2016,"463,000",
8/22/2016,"467,000",
8/23/2016,"476,000",
8/24/2016,"489,000",
8/25/2016,"500,000",
8/26/2016,"510,000",
8/27/2016,"515,000",
8/28/2016,"514,000",
8/29/2016,"510,000",
8/30/2016,"505,000",
8/31/2016,"499,000",
9/1/2016,"491,000",
9/2/2016,"479,000",
9/3/2016,"465,000",
9/4/2016,"448,000",
9/5/2016,"435,000",
9/6/2016,"425,000",
9/7/2016,"417,000",
9/8/2016,"414,000",
9/9/2016,"416,000",
9/10/2016,"418,000",
9/11/2016,"418,000",
9/12/2016,"419,000",
9/13/2016,"419,000",
9/14/2016,"414,000",
9/15/2016,"407,000",
9/16/2016,"401,000",
9/17/2016,"397,000",
9/18/2016,"395,000",
9/19/2016,"401,000",
9/20/2016,"410,000",
9/21/2016,"416,000",
9/22/2016,"417,000",
9/23/2016,"415,000",
9/24/2016,"417,000",
9/25/2016,"420,000",
9/26/2016,"424,000",
9/27/2016,"431,000",
9/28/2016,"435,000",
9/29/2016,"434,000",
9/30/2016,"428,000",
10/1/2016,"421,000",
10/2/2016,"414,000",
10/3/2016,"407,000",
10/4/2016,"400,000",
10/5/2016,"392,000",
10/6/2016,"386,000",
10/7/2016,"379,000",
10/8/2016,"373,000",
10/9/2016,"373,000",
10/10/2016,"372,000",
10/11/2016,"375,000",
10/12/2016,"383,000",
10/13/2016,"389,000",
10/14/2016,"389,000",
10/15/2016,"389,000",
10/16/2016,"391,000",
10/17/2016,"394,000",
10/18/2016,"399,000",
10/19/2016,"404,000",
10/20/2016,"406,000",
10/21/2016,"406,000",
10/22/2016,"401,000",
10/23/2016,"392,000",
10/24/2016,"381,000",
10/25/2016,"371,000",
10/26/2016,"364,000",
10/27/2016,"353,000",
10/28/2016,"346,000",
10/29/2016,"343,000",
10/30/2016,"344,000",
10/31/2016,"349,000",
11/1/2016,"356,000",
11/2/2016,"363,000",
11/3/2016,"363,000",
11/4/2016,"360,000",
11/5/2016,"352,000",
11/6/2016,"342,000",
11/7/2016,"327,000",
11/8/2016,"318,000",
11/9/2016,"314,000",
11/10/2016,"305,000",
11/11/2016,"296,000",
11/12/2016,"294,000",
11/13/2016,"293,000",
11/14/2016,"292,000",
11/15/2016,"293,000",
11/16/2016,"291,000",
11/17/2016,"289,000",
11/18/2016,"286,000",
11/19/2016,"281,000",
11/20/2016,"276,000",
11/21/2016,"266,000",
11/22/2016,"257,000",
11/23/2016,"252,000",
11/24/2016,"247,000",
11/25/2016,"237,000",
11/26/2016,"232,000",
11/27/2016,"229,000",
11/28/2016,"231,000",
11/29/2016,"236,000",
11/30/2016,"236,000",
12/1/2016,"234,000",
12/2/2016,"231,000",
12/3/2016,"237,000",
12/4/2016,"253,000",
12/5/2016,"267,000",
12/6/2016,"283,000",
12/7/2016,"291,000",
12/8/2016,"301,000",
12/9/2016,"313,000",
12/10/2016,"312,000",
12/11/2016,"313,000",
12/12/2016,"325,000",
12/13/2016,"338,000",
12/14/2016,"348,000",
12/15/2016,"351,000",
12/16/2016,"349,000",
12/17/2016,"344,000",
12/18/2016,"336,000",
12/19/2016,"336,000",
12/20/2016,"332,000",
12/21/2016,"329,000",
12/22/2016,"327,000",
12/23/2016,"327,000",
12/24/2016,"328,000",
12/25/2016,"329,000",
12/26/2016,"331,000",
12/27/2016,"340,000",
12/28/2016,"355,000",
12/29/2016,"379,000",
12/30/2016,"406,000",
12/31/2016,"430,000",
1/1/2017,"458,000",
1/2/2017,"469,000",
1/3/2017,"476,000",
1/4/2017,"486,000",
1/5/2017,"488,000",
1/6/2017,"492,000",
1/7/2017,"502,000",
1/8/2017,"508,000",
1/9/2017,"510,000",
1/10/2017,"509,000",
1/11/2017,"508,000",
1/12/2017,"502,000",
1/13/2017,"495,000",
1/14/2017,"488,000",
1/15/2017,"483,000",
1/16/2017,"481,000",
1/17/2017,"475,000",
1/18/2017,"464,000",
1/19/2017,"462,000",
1/20/2017,"484,000",
1/21/2017,"513,000",
1/22/2017,"529,000",
1/23/2017,"541,000",
1/24/2017,"557,000",
1/25/2017,"578,000",
1/26/2017,"598,000",
1/27/2017,"617,000",
1/28/2017,"632,000",
1/29/2017,"646,000",
1/30/2017,"656,000",
1/31/2017,"665,000",
2/1/2017,"670,000",
2/2/2017,"674,000",
2/3/2017,"676,000",
2/4/2017,"675,000",
2/5/2017,"671,000",
2/6/2017,"670,000",
2/7/2017,"665,000",
2/8/2017,"657,000",
2/9/2017,"642,000",
2/10/2017,"622,000",
2/11/2017,"601,000",
2/12/2017,"575,000",
2/13/2017,"547,000",
2/14/2017,"517,000",
2/15/2017,"493,000",
2/16/2017,"474,000",
2/17/2017,"465,000",
2/18/2017,"463,000",
2/19/2017,"466,000",
2/20/2017,"469,000",
2/21/2017,"472,000",
2/22/2017,"471,000",
2/23/2017,"473,000",
2/24/2017,"469,000",
2/25/2017,"464,000",
2/26/2017,"458,000",
2/27/2017,"451,000",
2/28/2017,"442,000",
3/1/2017,"432,000",
3/2/2017,"425,000",
3/3/2017,"423,000",
3/4/2017,"416,000",
3/5/2017,"403,000",
3/6/2017,"396,000",
3/7/2017,"396,000",
3/8/2017,"405,000",
3/9/2017,"421,000",
3/10/2017,"449,000",
3/11/2017,"485,000",
3/12/2017,"524,000",
3/13/2017,"555,000",
3/14/2017,"580,000",
3/15/2017,"597,000",
3/16/2017,"611,000",
3/17/2017,"622,000",
3/18/2017,"629,000",
3/19/2017,"632,000",
3/20/2017,"629,000",
3/21/2017,"621,000",
3/22/2017,"608,000",
3/23/2017,"593,000",
3/24/2017,"576,000",
3/25/2017,"557,000",
3/26/2017,"537,000",
3/27/2017,"520,000",
3/28/2017,"505,000",
3/29/2017,"495,000",
3/30/2017,"501,000",
3/31/2017,"505,000",
4/1/2017,"505,000",
4/2/2017,"504,000",
4/3/2017,"522,000",
4/4/2017,"554,000",
4/5/2017,"576,000",
4/6/2017,"587,000",
4/7/2017,"598,000",
4/8/2017,"608,000",
4/9/2017,"620,000",
4/10/2017,"633,000",
4/11/2017,"648,000",
4/12/2017,"662,000",
4/13/2017,"678,000",
4/14/2017,"695,000",
4/15/2017,"713,000",
4/16/2017,"731,000",
4/17/2017,"745,000",
4/18/2017,"756,000",
4/19/2017,"759,000",
4/20/2017,"755,000",
4/21/2017,"749,000",
4/22/2017,"741,000",
4/23/2017,"731,000",
4/24/2017,"718,000",
4/25/2017,"708,000",
4/26/2017,"694,000",
4/27/2017,"681,000",
4/28/2017,"673,000",
4/29/2017,"674,000",
4/30/2017,"687,000",
5/1/2017,"702,000",
5/2/2017,"719,000",
5/3/2017,"746,000",
5/4/2017,"782,000",
5/5/2017,"799,000",
5/6/2017,"823,000",
5/7/2017,"847,000",
5/8/2017,"867,000",
5/9/2017,"884,000",
5/10/2017,"900,000",
5/11/2017,"918,000",
5/12/2017,"940,000",
5/13/2017,"963,000",
5/14/2017,"984,000",
5/15/2017,"1,010,000",
5/16/2017,"1,030,000",
5/17/2017,"1,050,000",
5/18/2017,"1,080,000",
5/19/2017,"1,100,000",
5/20/2017,"1,120,000",
5/21/2017,"1,150,000",
5/22/2017,"1,180,000",
5/23/2017,"1,190,000",
5/24/2017,"1,200,000",
5/25/2017,"1,210,000",
5/26/2017,"1,210,000",
5/27/2017,"1,210,000",
5/28/2017,"1,220,000",
5/29/2017,"1,220,000",
5/30/2017,"1,220,000",
5/31/2017,"1,210,000",
6/1/2017,"1,210,000",
6/2/2017,"1,210,000",
6/3/2017,"1,200,000",
6/4/2017,"1,200,000",
6/5/2017,"1,190,000",
6/6/2017,"1,190,000",
6/7/2017,"1,180,000",
6/8/2017,"1,170,000",
6/9/2017,"1,160,000",
6/10/2017,"1,140,000",
6/11/2017,"1,130,000",
6/12/2017,"1,110,000",
6/13/2017,"1,090,000",
6/14/2017,"1,070,000",
6/15/2017,"1,050,000",
6/16/2017,"1,020,000",
6/17/2017,"995,000",
6/18/2017,"968,000",
6/19/2017,"937,000",
6/20/2017,"910,000",
6/21/2017,"893,000",
6/22/2017,"859,000",
6/23/2017,"814,000",
6/24/2017,"776,000",
6/25/2017,"744,000",
6/26/2017,"717,000",
6/27/2017,"694,000",
6/28/2017,"676,000",
6/29/2017,"668,000",
6/30/2017,"664,000",
7/1/2017,"657,000",
7/2/2017,"650,000",
7/3/2017,"646,000",
7/4/2017,"643,000",
7/5/2017,"641,000",
7/6/2017,"640,000",
7/7/2017,"636,000",
7/8/2017,"630,000",
7/9/2017,"624,000",
7/10/2017,"618,000",
7/11/2017,"615,000",
7/12/2017,"618,000",
7/13/2017,"622,000",
7/14/2017,"626,000",
7/15/2017,"627,000",
7/16/2017,"626,000",
7/17/2017,"620,000",
7/18/2017,"608,000",
7/19/2017,"590,000",
7/20/2017,"565,000",
7/21/2017,"544,000",
7/22/2017,"526,000",
7/23/2017,"510,000",
7/24/2017,"499,000",
7/25/2017,"488,000",
7/26/2017,"486,000",
7/27/2017,"484,000",
7/28/2017,"469,000",
7/29/2017,"449,000",
7/30/2017,"437,000",
7/31/2017,"429,000",
8/1/2017,"415,000",
8/2/2017,"412,000",
8/3/2017,"418,000",
8/4/2017,"424,000",
8/5/2017,"429,000",
8/6/2017,"436,000",
8/7/2017,"440,000",
8/8/2017,"451,000",
8/9/2017,"463,000",
8/10/2017,"471,000",
8/11/2017,"478,000",
8/12/2017,"486,000",
8/13/2017,"474,000",
8/14/2017,"460,000",
8/15/2017,"443,000",
8/16/2017,"428,000",
8/17/2017,"418,000",
8/18/2017,"415,000",
8/19/2017,"419,000",
8/20/2017,"427,000",
8/21/2017,"434,000",
8/22/2017,"432,000",
8/23/2017,"420,000",
8/24/2017,"414,000",
8/25/2017,"400,000",
8/26/2017,"383,000",
8/27/2017,"370,000",
8/28/2017,"362,000",
8/29/2017,"361,000",
8/30/2017,"354,000",
8/31/2017,"347,000",
9/1/2017,"357,000",
9/2/2017,"377,000",
9/3/2017,"393,000",
9/4/2017,"409,000",
9/5/2017,"422,000",
9/6/2017,"428,000",
9/7/2017,"433,000",
9/8/2017,"438,000",
9/9/2017,"442,000",
9/10/2017,"447,000",
9/11/2017,"445,000",
9/12/2017,"434,000",
9/13/2017,"414,000",
9/14/2017,"397,000",
9/15/2017,"382,000",
9/16/2017,"372,000",
9/17/2017,"367,000",
9/18/2017,"359,000",
9/19/2017,"345,000",
9/20/2017,"322,000",
9/21/2017,"311,000",
9/22/2017,"307,000",
9/23/2017,"292,000",
9/24/2017,"278,000",
9/25/2017,"265,000",
9/26/2017,"253,000",
9/27/2017,"243,000",
9/28/2017,"239,000",
9/29/2017,"234,000",
9/30/2017,"228,000",
10/1/2017,"225,000",
10/2/2017,"237,000",
10/3/2017,"239,000",
10/4/2017,"234,000",
10/5/2017,"227,000",
10/6/2017,"220,000",
10/7/2017,"225,000",
10/8/2017,"229,000",
10/9/2017,"218,000",
10/10/2017,"216,000",
10/11/2017,"213,000",
10/12/2017,"209,000",
10/13/2017,"211,000",
10/14/2017,"211,000",
10/15/2017,"217,000",
10/16/2017,"221,000",
10/17/2017,"235,000",
10/18/2017,"249,000",
10/19/2017,"263,000",
10/20/2017,"274,000",
10/21/2017,"288,000",
10/22/2017,"334,000",
10/23/2017,"319,000",
10/24/2017,"303,000",
10/25/2017,"303,000",
10/26/2017,"304,000",
10/27/2017,"305,000",
10/28/2017,"308,000",
10/29/2017,"307,000",
10/30/2017,"305,000",
10/31/2017,"302,000",
11/1/2017,"304,000",
11/2/2017,"314,000",
11/3/2017,"318,000",
11/4/2017,"326,000",
11/5/2017,"333,000",
11/6/2017,"337,000",
11/7/2017,"340,000",
11/8/2017,"343,000",
11/9/2017,"343,000",
11/10/2017,"346,000",
11/11/2017,"348,000",
11/12/2017,"353,000",
11/13/2017,"357,000",
11/14/2017,"362,000",
11/15/2017,"371,000",
11/16/2017,"387,000",
11/17/2017,"405,000",
11/18/2017,"422,000",
11/19/2017,"435,000",
11/20/2017,"443,000",
11/21/2017,"439,000",
11/22/2017,"428,000",
11/23/2017,"413,000",
11/24/2017,"393,000",
11/25/2017,"372,000",
11/26/2017,"353,000",
11/27/2017,"337,000",
11/28/2017,"327,000",
11/29/2017,"323,000",
11/30/2017,"323,000",
12/1/2017,"325,000",
12/2/2017,"330,000",
12/3/2017,"335,000",
12/4/2017,"340,000",
12/5/2017,"343,000",
12/6/2017,"343,000",
12/7/2017,"340,000",
12/8/2017,"335,000",
12/9/2017,"321,000",
12/10/2017,"305,000",
12/11/2017,"292,000",
12/12/2017,"283,000",
12/13/2017,"272,000",
12/14/2017,"263,000",
12/15/2017,"254,000",
12/16/2017,"248,000",
12/17/2017,"247,000",
12/18/2017,"240,000",
12/19/2017,"234,000",
12/20/2017,"231,000",
12/21/2017,"227,000",
12/22/2017,"233,000",
12/23/2017,"246,000",
12/24/2017,"255,000",
12/25/2017,"266,000",
12/26/2017,"279,000",
12/27/2017,"298,000",
12/28/2017,"317,000",
12/29/2017,"329,000",
12/30/2017,"339,000",
12/31/2017,"361,000",
1/1/2018,"391,000",
1/2/2018,"417,000",
1/3/2018,"434,000",
1/4/2018,"443,000",
1/5/2018,"441,000",
1/6/2018,"433,000",
1/7/2018,"420,000",
1/8/2018,"410,000",
1/9/2018,"392,000",
1/10/2018,"371,000",
1/11/2018,"348,000",
1/12/2018,"327,000",
1/13/2018,"306,000",
1/14/2018,"291,000",
1/15/2018,"278,000",
1/16/2018,"273,000",
1/17/2018,"269,000",
1/18/2018,"261,000",
1/19/2018,"257,000",
1/20/2018,"264,000",
1/21/2018,"277,000",
1/22/2018,"294,000",
1/23/2018,"321,000",
1/24/2018,"350,000",
1/25/2018,"375,000",
1/26/2018,"397,000",
1/27/2018,"420,000",
1/28/2018,"436,000",
1/29/2018,"430,000",
1/30/2018,"419,000",
1/31/2018,"403,000",
2/1/2018,"389,000",
2/2/2018,"387,000",
2/3/2018,"392,000",
2/4/2018,"399,000",
2/5/2018,"411,000",
2/6/2018,"425,000",
2/7/2018,"437,000",
2/8/2018,"454,000",
2/9/2018,"468,000",
2/10/2018,"481,000",
2/11/2018,"490,000",
2/12/2018,"499,000",
2/13/2018,"503,000",
2/14/2018,"506,000",
2/15/2018,"509,000",
2/16/2018,"524,000",
2/17/2018,"549,000",
2/18/2018,"577,000",
2/19/2018,"600,000",
2/20/2018,"621,000",
2/21/2018,"636,000",
2/22/2018,"647,000",
2/23/2018,"667,000",
2/24/2018,"699,000",
2/25/2018,"739,000",
2/26/2018,"790,000",
2/27/2018,"830,000",
2/28/2018,"868,000",
3/1/2018,"903,000",
3/2/2018,"936,000",
3/3/2018,"965,000",
3/4/2018,"996,000",
3/5/2018,"1,030,000",
3/6/2018,"1,080,000",
3/7/2018,"1,120,000",
3/8/2018,"1,160,000",
3/9/2018,"1,200,000",
3/10/2018,"1,230,000",
3/11/2018,"1,260,000",
3/12/2018,"1,290,000",
3/13/2018,"1,310,000",
3/14/2018,"1,320,000",
3/15/2018,"1,320,000",
3/16/2018,"1,320,000",
3/17/2018,"1,330,000",
3/18/2018,"1,350,000",
3/19/2018,"1,350,000",
3/20/2018,"1,350,000",
3/21/2018,"1,340,000",
3/22/2018,"1,340,000",
3/23/2018,"1,320,000",
3/24/2018,"1,310,000",
3/25/2018,"1,290,000",
3/26/2018,"1,270,000",
3/27/2018,"1,240,000",
3/28/2018,"1,200,000",
3/29/2018,"1,160,000",
3/30/2018,"1,120,000",
3/31/2018,"1,080,000",
4/1/2018,"1,050,000",
4/2/2018,"1,030,000",
4/3/2018,"1,010,000",
4/4/2018,"1,010,000",
4/5/2018,"999,000",
4/6/2018,"996,000",
4/7/2018,"1,010,000",
4/8/2018,"1,020,000",
4/9/2018,"1,020,000",
4/10/2018,"1,030,000",
4/11/2018,"1,040,000",
4/12/2018,"1,040,000",
4/13/2018,"1,040,000",
4/14/2018,"1,050,000",
4/15/2018,"1,050,000",
4/16/2018,"1,050,000",
4/17/2018,"1,040,000",
4/18/2018,"1,040,000",
4/19/2018,"1,050,000",
4/20/2018,"1,040,000",
4/21/2018,"1,040,000",
4/22/2018,"1,050,000",
4/23/2018,"1,050,000",
4/24/2018,"1,050,000",
4/25/2018,"1,050,000",
4/26/2018,"1,040,000",
4/27/2018,"1,040,000",
4/28/2018,"1,030,000",
4/29/2018,"1,020,000",
4/30/2018,"1,010,000",
5/1/2018,"997,000",
5/2/2018,"989,000",
5/3/2018,"982,000",
5/4/2018,"977,000",
5/5/2018,"975,000",
5/6/2018,"972,000",
5/7/2018,"968,000",
5/8/2018,"962,000",
5/9/2018,"954,000",
5/10/2018,"945,000",
5/11/2018,"930,000",
5/12/2018,"912,000",
5/13/2018,"889,000",
5/14/2018,"867,000",
5/15/2018,"842,000",
5/16/2018,"816,000",
5/17/2018,"794,000",
5/18/2018,"774,000",
5/19/2018,"758,000",
5/20/2018,"742,000",
5/21/2018,"723,000",
5/22/2018,"704,000",
5/23/2018,"689,000",
5/24/2018,"673,000",
5/25/2018,"659,000",
5/26/2018,"653,000",
5/27/2018,"650,000",
5/28/2018,"651,000",
5/29/2018,"654,000",
5/30/2018,"657,000",
5/31/2018,"653,000",
6/1/2018,"652,000",
6/2/2018,"651,000",
6/3/2018,"646,000",
6/4/2018,"644,000",
6/5/2018,"640,000",
6/6/2018,"636,000",
6/7/2018,"628,000",
6/8/2018,"622,000",
6/9/2018,"615,000",
6/10/2018,"614,000",
6/11/2018,"609,000",
6/12/2018,"599,000",
6/13/2018,"586,000",
6/14/2018,"566,000",
6/15/2018,"545,000",
6/16/2018,"525,000",
6/17/2018,"505,000",
6/18/2018,"487,000",
6/19/2018,"472,000",
6/20/2018,"463,000",
6/21/2018,"461,000",
6/22/2018,"463,000",
6/23/2018,"468,000",
6/24/2018,"478,000",
6/25/2018,"489,000",
6/26/2018,"494,000",
6/27/2018,"492,000",
6/28/2018,"487,000",
6/29/2018,"480,000",
6/30/2018,"473,000",
7/1/2018,"474,000",
7/2/2018,"480,000",
7/3/2018,"498,000",
7/4/2018,"521,000",
7/5/2018,"543,000",
7/6/2018,"563,000",
7/7/2018,"578,000",
7/8/2018,"589,000",
7/9/2018,"596,000",
7/10/2018,"598,000",
7/11/2018,"597,000",
7/12/2018,"592,000",
7/13/2018,"586,000",
7/14/2018,"579,000",
7/15/2018,"570,000",
7/16/2018,"560,000",
7/17/2018,"550,000",
7/18/2018,"533,000",
7/19/2018,"512,000",
7/20/2018,"493,000",
7/21/2018,"476,000",
7/22/2018,"459,000",
7/23/2018,"445,000",
7/24/2018,"431,000",
7/25/2018,"416,000",
7/26/2018,"401,000",
7/27/2018,"392,000",
7/28/2018,"386,000",
7/29/2018,"381,000",
7/30/2018,"379,000",
7/31/2018,"373,000",
8/1/2018,"365,000",
8/2/2018,"362,000",
8/3/2018,"360,000",
8/4/2018,"349,000",
8/5/2018,"336,000",
8/6/2018,"327,000",
8/7/2018,"321,000",
8/8/2018,"318,000",
8/9/2018,"317,000",
8/10/2018,"317,000",
8/11/2018,"318,000",
8/12/2018,"317,000",
8/13/2018,"317,000",
8/14/2018,"315,000",
8/15/2018,"313,000",
8/16/2018,"312,000",
8/17/2018,"309,000",
8/18/2018,"305,000",
8/19/2018,"310,000",
8/20/2018,"321,000",
8/21/2018,"332,000",
8/22/2018,"339,000",
8/23/2018,"343,000",
8/24/2018,"349,000",
8/25/2018,"354,000",
8/26/2018,"353,000",
8/27/2018,"351,000",
8/28/2018,"349,000",
8/29/2018,"344,000",
8/30/2018,"336,000",
8/31/2018,"330,000",
9/1/2018,"325,000",
9/2/2018,"323,000",
9/3/2018,"321,000",
9/4/2018,"322,000",
9/5/2018,"323,000",
9/6/2018,"316,000",
9/7/2018,"309,000",
9/8/2018,"308,000",
9/9/2018,"312,000",
9/10/2018,"318,000",
9/11/2018,"324,000",
9/12/2018,"331,000",
9/13/2018,"337,000",
9/14/2018,"344,000",
9/15/2018,"362,000",
9/16/2018,"398,000",
9/17/2018,"440,000",
9/18/2018,"481,000",
9/19/2018,"516,000",
9/20/2018,"541,000",
9/21/2018,"560,000",
9/22/2018,"577,000",
9/23/2018,"593,000",
9/24/2018,"609,000",
9/25/2018,"621,000",
9/26/2018,"631,000",
9/27/2018,"638,000",
9/28/2018,"644,000",
9/29/2018,"649,000",
9/30/2018,"651,000",
10/1/2018,"652,000",
10/2/2018,"652,000",
10/3/2018,"651,000",
10/4/2018,"649,000",
10/5/2018,"650,000",
10/6/2018,"652,000",
10/7/2018,"654,000",
10/8/2018,"658,000",
10/9/2018,"662,000",
10/10/2018,"667,000",
10/11/2018,"668,000",
10/12/2018,"667,000",
10/13/2018,"665,000",
10/14/2018,"660,000",
10/15/2018,"653,000",
10/16/2018,"646,000",
10/17/2018,"638,000",
10/18/2018,"637,000",
